,Time_Zone ,Date,Username,all_tweets_clean_links
1693, Central Africa Standard Time	,2018-09-27,CDF Tanzania,RT @EndCEFM: Today marks the 3rd and final day of our training where Mr Harold Sungusia will be facilitating our discussion on 'Evidence Ba…	en	[{'screen_name': 'endcefm' 'name': 'tecmn tanzania' 'id': '765473931558064129'}]	[]	[]	0	7	0	[]	[]	
1694, Central Africa Standard Time	,2018-09-26,CDF Tanzania,CDF was honored to get the opportunity to host Beth Benedict from Comic Relief during her monitoring visit in Tanzania to see firsthand the activities implemented by FOR...  
1695, Central Africa Standard Time	,2018-09-26,CDF Tanzania,It is very important for Organizations to have learning visits exchange programs and dialogue sessions for us to learn from one another and build on the knowledge that each entity has to fill the gaps and to be able to...  
1696, Central Africa Standard Time	,2018-09-26,CDF Tanzania,RT @EndCEFM: Day 2 of our training has began with Mr. Ezekiel Massanja leading us on the topics of Financial Management Fundraising Teamw…	en	[{'screen_name': 'endcefm' 'name': 'tecmn tanzania'
1697, Central Africa Standard Time	,2018-09-25,CDF Tanzania,"""RT @SemaTanzania: 4/4 """"The National ChildHelpline can be reached from all mobile networks across the country including Zanzibar through num…""	en	[{'screen_name': 'sematanzania' 'name': 'sema tanzania' 'id': '238877958'}]	[]	[]	0	8	0	[]	[]	"
1698, Central Africa Standard Time	,2018-09-25,CDF Tanzania,"""RT @SemaTanzania: 2/4 """" By calling the childhelpline number 116 ~ victims or girls at the risk of going through FGM are linked with frontli…""	en	[{'screen_name': 'sematanzania' 'name': 'sema tanzania' 'id': '238877958'}]	[]	[]	0	11	0	[]	[]	"
1699, Central Africa Standard Time	,2018-09-25,CDF Tanzania,RT @EndCEFM: Today we are beginning Day one of our 3 day Training for members of the Network with a focus on Project Management and Monitor…	en	[{'screen_name': 'endcefm' 'name': 'tecmn tanzania' 'id': '765473931558064129'}]	[]	[]	0	15	0	[]	[]	
1700, Central Africa Standard Time	,2018-09-25,CDF Tanzania, 'name': 'unfpa tanzania' 'id': '988178335'} {'screen_name': 'sida'
1701, Central Africa Standard Time	,2018-09-24,CDF Tanzania,RT @nankunda2005: Do you know that 90% of women experience sexual harassment at their places of work!! Training on Private Sector companies…	en	[]	[]	[]	0	6	0	[]	[]	
1702, Central Africa Standard Time	,2018-09-24,CDF Tanzania,Leo RPC wa Mkoa wa Kigoma Martin Otieno amefungua rasmi mafunzo ya siku 6 tuliyoyaanda kwa ufadhili wa @UNFPATanzania kwa ajili ya kuwaongezea weledi mapolisi wa Dawati la Jinsia na Watoto mkoani Kigoma. @tanpol @Sida @SwedeninTZ @Plan_tanzania @humanrightstz  
1703, Central Africa Standard Time	,2018-09-23,CDF Tanzania,RT @TAM 'name': 'tanzania media women' 'id': '1274843022'} {'screen_name': 'tamwa_'
1704, Central Africa Standard Time	,2018-09-22,CDF Tanzania,Jana tulipata bahati ya kutembelewa na Mh. Dr. Mary Nagu (MP) katika mafunzo yetu ya Manyara. Mh. Nagu alianisha ni kwa namna gani ukatili dhidi ya watoto na wanawake unakuwa kikwazo katika harakati za kufikia Tanzania ya Viwanda na uchumi wa Kati. @UNFPA @SwedeninTZ   'name': 'unfpa' 'id': '194643654'} {'screen_name': 'swedenintz'
1705, Central Africa Standard Time	,2018-09-21,CDF Tanzania,RT @TAM 'name': 'tanzania media women' 'id': '1274843022'}]	[]	['
1706, Central Africa Standard Time	,2018-09-21,CDF Tanzania,Hali ni mbaya mkoani Manyara kwani takwimu za ndoa na mimba za utotoni Ukeketaji na aina nyingine za Ukatili dhidi ya watoto zinaendelea kuongezeka. Inabidi jitihada zaidi zifanyike kuwalinda watoto. @UNFPATanzania @SwedeninTZ @EndCEFM @TAMWA_ @humanrightstz #MlindeMtoto  
1707, Central Africa Standard Time	,2018-09-20,CDF Tanzania,Kwa ushirikiano na UNFPA Tanzania CDF inaendelea na mafunzo ya siku sita Babati mkoani Manyara kwa maafisa...  
1708, Central Africa Standard Time	,2018-09-20,CDF Tanzania,RT @nankunda2005: Ending #Childmarriage calls for working together as partners in the region.  A coalition has been set and will be hosted…	en	[]	[]	[]	0	12	0	['childmarriage']	[]	
1709, Central Africa Standard Time	,2018-09-19,CDF Tanzania,Call 116 for free in Tanzania to report any form of violence against children. #ENDviolence #EndFGM #MlindeMtoto	en	[]	[]	[]	0	3	12	['endviolence' 'endfgm' 'mlindemtoto']	[]	
1710, Central Africa Standard Time	,2018-09-19,CDF Tanzania,RT @FOR including marital rape and FGM obstetric fistula.   
1711, Central Africa Standard Time	,2018-09-19,CDF Tanzania,"""""""In the emancipation of women we need the participation of Men and Boys since in most cases they are the gatekeepers of women's rights.""""  'name': 'sonke gender justice' 'id': '206657948'} {'screen_name': 'menengage_tz'"
1712, Central Africa Standard Time	,2018-09-19,CDF Tanzania,RT @MwananchiNews: CDF  'name': 'mwananchi newspapers' 'id': '56951263'} {'screen_name': 'youtube'
1713, Central Africa Standard Time	,2018-09-19,CDF Tanzania,Jeshi la polisi liko mstari wa mbele katika kushughulikia vitendo vya ukatili wa kijinsia na ukatili wa watoto hivyo inabidi tuwekeze katika mafunzo yao ili kuhakikisha wanafanya kazi zao kwa weledi zaidi. @UNFPATanzania @tanpol @SwedeninTZ   
1714, Central Africa Standard Time	,2018-09-18,CDF Tanzania,CDF organized a Network meeting in Dar es Salaam for @TuwezesheDada fellows to interact with their mentors and Y 'name': 'tuwezeshe akina dada' 'id': '770984496929861634'} {'screen_name': 'forwarduk'
1715, Central Africa Standard Time	,2018-09-18,CDF Tanzania,RT @sungusiamj: Ending #ChildMarriage should be grounded in collective efforts. @equalitynow @MenEngageAfrica @SwedeninTZ @UNFPATanzania @C…	en	[{'screen_name': 'equalitynow' 'name': 'equalitynow' 'id': '14800620'} {'screen_name': 'menengageafrica'
1716, Central Africa Standard Time	,2018-09-17,CDF Tanzania,Asante sana RCO wa Mkoa wa Manyara Joshua Mwafulango kwa kutufungulia mafunzo ya siku 6 yaliyoanza leo Babati. Haya ni mafunzo maalum kwa Maafisa wa Jeshi la Polisi kutoka Dawati la Jinsia na Watoto ili kuwajengea uwezo wa kuyashughulikia mashauri haya. @tanpol @UNFPATanzania  
1717, Central Africa Standard Time	,2018-09-17,CDF Tanzania,RT @Plan_tanzania: Umaskini ni kichocheo kikubwa cha ndoa za utotoni.  'name': 'plan tanzania' 'id': '722293329677914112'}]	[]	[]	0	13	0	[]	[]	
1718, Central Africa Standard Time	,2018-09-17,CDF Tanzania,
1719, Central Africa Standard Time	,2018-09-17,CDF Tanzania,RT @humanrightstz: Siku ya Alhamisi Septemba 202018  Kituo cha Sheria na Haki za Binadamu tutakuwa jijini Dodoma kuratibu mjada wa kitai…	in	[{'screen_name': 'humanrightstz' 'name': 'lhrc'
1720, Central Africa Standard Time	,2018-09-17,CDF Tanzania, 'name': 'comic relief' 'id': '226105842'} {'screen_name': 'endcefm'
1721, Central Africa Standard Time	,2018-09-16,CDF Tanzania,RT @TAM 'name': 'tanzania media women' 'id': '1274843022'}]	[]	[]	0	11	0	['zuiaukatili']	[]	
1722, Central Africa Standard Time	,2018-09-14,CDF Tanzania,RT @sungusiamj: It was great honor for me to be among the panelists on East Africa Sub-Regional Meeting sharing experiences on Tanzania End…	en	[]	[]	[]	0	3	0	[]	[]	
1723, Central Africa Standard Time	,2018-09-14,CDF Tanzania,Kama una taarifa yoyote juu ya watoto wanaotarajia kukeketwa au ngariba wasiliana na polisi (dawati la jinsia) serikali za mitaa afisa ustawi wa jamii
1724, Central Africa Standard Time	,2018-09-13,CDF Tanzania, 'name': 'unicef tanzania' 'id': '348936080'} {'screen_name': 'girlsnotbrides'
1725, Central Africa Standard Time	,2018-09-13,CDF Tanzania,To #ENDviolence against women and children education needs to be provided to EVERYONE in the community. @UnitedNationsTZ @SwedeninTZ @maendeleoyajami @zuiaukatili @TunawezaZuia	en	[{'screen_name': 'unitednationstz' 'name': 'united nations tz' 'id': '538816787'}
1726, Central Africa Standard Time	,2018-09-13,CDF Tanzania,RT @nankunda2005: Day 2 of the training.  Enhancing collaboration and legal action to #Endchildmarriage  Looking forward to great deliberat…	en	[]	[]	[]	0	4	0	['endchildmarriage']	[]	
1727, Central Africa Standard Time	,2018-09-13,CDF Tanzania,RT @TAM wazazi na walezi tuongeze ukaribu na uangalizi kwa wanafunzi hawa kujihadhari n…	und	[{'screen_name': 'tamwa_' 'name': 'tanzania media women' 'id': '1274843022'}]	[]	[]	0	16	0	[]	[]	
1728, Central Africa Standard Time	,2018-09-13,CDF Tanzania,Today in #Dodoma we are conducting a capacity building training session for magistrates prosecutors investigators social welfare officers and doctors on #ChildRights and #ChildProtection  #MlindeMtoto  @UNICEFTanzania @SwedeninTZ @UNFPATanzania @WatotoTunuYetu @humanrightstz  
1729, Central Africa Standard Time	,2018-09-13,CDF Tanzania,"""RT @equalitynow: """" Our #Endchildmarriage voice can be heard when we come together""""  Michael Jackson from TECMN Tanzania @EndCEFM #Childnot…""	en	[{'screen_name': 'equalitynow' 'name': 'equalitynow' 'id': '14800620'}"
1730, Central Africa Standard Time	,2018-09-13,CDF Tanzania,Report RAPE and all forms of violence to the police and other relevant authorities. #ENDviolence @SwedeninTZ @MenEngage_Tz @TAM 'name': 'sweden in tanzania' 'id': '1207005162'} {'screen_name': 'menengage_tz'
1731, Central Africa Standard Time	,2018-09-13,CDF Tanzania,RT @FOR 'name': 'forward uk' 'id': '466647531'} {'screen_name': 'fatmanaib'
1732, Central Africa Standard Time	,2018-09-12,CDF Tanzania,RT @sungusiamj: Ending child marriage is indeed a mandatory task if we are to make progress in Tanzania &amp; Africa at large. Am grateful to b…	en	[]	[]	[]	0	3	0	[]	[]	
1733, Central Africa Standard Time	,2018-09-12,CDF Tanzania, 
1734, Central Africa Standard Time	,2018-09-12,CDF Tanzania,Hongera sana Mhe. Dkt. John Jingu ni matumaini yetu kwamba tutafanya kazi pamoja kwa ushirikiano mzuri. @SwedeninTZ @KoshumaMtengeti @WatotoTunuYetu @UNICEFTanzania @zuiaukatili	in	[{'screen_name': 'swedenintz' 'name': 'sweden in tanzania' 'id': '1207005162'}
1735, Central Africa Standard Time	,2018-09-12,CDF Tanzania,Call 116 to help #ENDFGM and any other form of violence against Children. @SwedeninTZ @UNICEFTanzania @humanrightstz @CanadaTanzania @TAM 'name': 'sweden in tanzania' 'id': '1207005162'} {'screen_name': 'uniceftanzania'
1736, Central Africa Standard Time	,2018-09-12,CDF Tanzania,@Rwamuhuru from #CDF among panelists discussing the role of CSOs in state &amp; parallell reporting to treaty monitoring bodies at East Africa-Sub-Regional meeting organised by @equalitynow .@SwedeninTZ @FOR 'name': 'equalitynow' 'id': '14800620'} {'screen_name': 'swedenintz'
1737, Central Africa Standard Time	,2018-09-12,CDF Tanzania,RT @sungusiamj: Great to connect &amp; sharing experiences with champions from @RaisingTeensUg  &amp; @JOYFORCHILDREN under the support of @equalit…	en	[{'screen_name': 'raisingteensug' 'name': 'raising teenagers ug' 'id': '882880637442641921'} {'screen_name': 'joyforchildren'
1738, Central Africa Standard Time	,2018-09-12,CDF Tanzania,RT @nankunda2005: A training on enhancing collaboration and legal action to #Endchildmarriage in East Africa. Thanks to @equalitynow and @J…	en	[{'screen_name': 'equalitynow' 'name': 'equalitynow' 'id': '14800620'}]	[]	[]	0	10	0	['endchildmarriage']	[]	
1739, Central Africa Standard Time	,2018-09-12,CDF Tanzania,RT @nankunda2005: It's great to have you in Uganda &amp; learning from you abt what yo doing in TZ to #Endchildmarriage with @cdftz . Every Gir…	en	[{'screen_name': 'cdftz' 'name': 'cdf tanzania' 'id': '2787015761'}]	[]	[]	0	7	0	['endchildmarriage']	[]	
1740, Central Africa Standard Time	,2018-09-12,CDF Tanzania,RT @EndCEFM: Its crucial 2 enhance stakeholders on th importance of parallel reporting in the realization of the rights of women &amp; girls as…	en	[{'screen_name': 'endcefm' 'name': 'tecmn tanzania' 'id': '765473931558064129'}]	[]	[]	0	11	0	[]	[]	
1741, Central Africa Standard Time	,2018-09-12,CDF Tanzania,"""RT @SemaTanzania:  'name': 'sema tanzania' 'id': '238877958'} {'screen_name': 'unfpatanzania'"
1742, Central Africa Standard Time	,2018-09-12,CDF Tanzania,RT @sungusiamj: Here in Uganda representing @EndCEFM &amp; @cdftz on East Africa Sub-Regional meeting on enhancing collaboration &amp; legal action…	en	[{'screen_name': 'endcefm' 'name': 'tecmn tanzania' 'id': '765473931558064129'} {'screen_name': 'cdftz'
1743, Central Africa Standard Time	,2018-09-11,CDF Tanzania,RT @FOR 'name': 'forward uk' 'id': '466647531'}]	[]	[]	0	4	0	['fgm']	[]	
1744, Central Africa Standard Time	,2018-09-11,CDF Tanzania,RT @UNICEFTanzania: The 3-day NAAIA workshop in Dodoma provided an opportunity for 31 adolescents to participate in discussions around issu…	en	[{'screen_name': 'uniceftanzania' 'name': 'unicef tanzania' 'id': '348936080'}]	[]	[]	0	8	0	[]	[]	
1745, Central Africa Standard Time	,2018-09-11,CDF Tanzania,This is an amazing film that raises awareness on #FGM especially now during the peak of cutting season. #EndFGM  @SwedeninTZ @TAM 'name': 'sweden in tanzania' 'id': '1207005162'} {'screen_name': 'tamwa_'
1746, Central Africa Standard Time	,2018-09-11,CDF Tanzania,As part of our community awareness program CDF had the opportunity to visit the villages of Chimaza and Mnzase in Mpwapwa District to educate the communities on Child Protection and Violence against Children.  @Sida @UNICEFTanzania @CanadaTanzania  
1747, Central Africa Standard Time	,2018-09-11,CDF Tanzania,On Septermber 7th2018 CDF had the privilege to work with the officials of the Ward of Berege in Mpwapwa District Dodoma
1748, Central Africa Standard Time	,2018-09-11,CDF Tanzania,RT @Plan_tanzania: The first step in reaching #genderequality is making #Education accessible for the millions of girls who are currently b…	en	[{'screen_name': 'plan_tanzania' 'name': 'plan tanzania' 'id': '722293329677914112'}]	[]	[]	0	17	0	['genderequality' 'education']	[]	
1749, Central Africa Standard Time	,2018-09-11,CDF Tanzania,RT @sungusiamj: Attending East Africa Sub-Regional Convening on:Enhancing collaboration and legal action to end child marriage. Follow us o…	en	[]	[]	[]	0	1	0	[]	[]	
1750, Central Africa Standard Time	,2018-09-10,CDF Tanzania,Organizations need to work with one another to make sure that we are all united in the fight to end Gender Based Violence and Violence Against Children. @UNFPATanzania @TgnpMtandao @SwedeninTZ @UNICEFTanzania @CanadaTanzania @FOR 'name': 'unfpa tanzania' 'id': '988178335'} {'screen_name': 'swedenintz'
1751, Central Africa Standard Time	,2018-09-10,CDF Tanzania,Ni jukumu letu sisi wote kutokomeza ndoa na mimba za utotoni. #MlindeMtoto #EndChildMarriage  @UNICEFTanzania @SwedeninTZ @maendeleoyajami @UNFPATanzania @ValerieMsoka @TunawezaZuia	in	[{'screen_name': 'uniceftanzania' 'name': 'unicef tanzania' 'id': '348936080'} {'screen_name': 'swedenintz'
1752, Central Africa Standard Time	,2018-09-10,CDF Tanzania,CDF had the privilege of being invited by TGNP Mtandao - under the support of UNFPA Tanzania - to an inception workshop on September 6th that was aimed at ensuring effective implementation of gender based violence project....  
1753, Central Africa Standard Time	,2018-09-10,CDF Tanzania,RT @ na kwa mitandao yote. #watotowe…	tl	[{'screen_name': 'watototunuyetu' 'name': 'cic tanzania' 'id': '847024065684668416'}]	[]	[]	0	2	0	[]	[]	
1754, Central Africa Standard Time	,2018-09-10,CDF Tanzania,Ili kuripoti matukio ya ukatili dhidi ya mtoto au kupata taarifa ya huduma za mtoto piga namba 116 bure kabisa kwa mitandao yote Tanzania. Usikae kimya! #MlindeMtoto  @SemaTanzania @maendeleoyajami @UNICEFTanzania @SwedeninTZ @WatotoTunuYetu @TunawezaZuia  
1755, Central Africa Standard Time	,2018-09-10,CDF Tanzania,Ni muhimu sana kuwajengea watoto wetu wa kike uwezo wa kujitambua ili kusaidia kupunguza ndoa na mimba za utotoni. @SwedeninTZ @FOR 'name': 'sweden in tanzania' 'id': '1207005162'} {'screen_name': 'forwarduk'
1756, Central Africa Standard Time	,2018-09-10,CDF Tanzania,RT @JenniferKayombo: In ever 3 girls one has experienced Sexual violence and In every 7 boys one has experienced sexual violence in Tanzani…	en	[{'screen_name': 'jenniferkayombo' 'name': 'jennifer kayombo🌙🕋' 'id': '4654400595'}]	[]	[]	0	10	0	[]	[]	
1757, Central Africa Standard Time	,2018-09-08,CDF Tanzania,If girls are mutilated in another country but they live in your country isn't that enough a reason to address that problem? #EndFGM @SwedeninTZ @UNICEFTanzania  @SkyNews @TAM 'name': 'sweden in tanzania' 'id': '1207005162'} {'screen_name': 'uniceftanzania'
1758, Central Africa Standard Time	,2018-09-08,CDF Tanzania,RT @NigeeKenya: Girls in groups discussing the human rights principles today at #Therighttobeagirl forum in Manayatta @KisumuCountyKE. #End…	en	[{'screen_name': 'nigeekenya' 'name': 'nigee kenya  ' 'id': '3336361864'} {'screen_name': 'kisumucountyke'
1759, Central Africa Standard Time	,2018-09-08,CDF Tanzania,RT @Atayeshe: Sexual &amp; reproductive health and rights depend on timely comprehensive sexuality education — so young people learn about the…	en	[{'screen_name': 'atayeshe' 'name': 'dr. natalia kanem /she/her/ella/' 'id': '770650559699386369'}]	[]	[]	0	67	0	[]	[]	
1760, Central Africa Standard Time	,2018-09-08,CDF Tanzania,Hatuwezi kuwa na maendeleo kama hatuthamini utu wa wenzetu. Inabidi tuzidishe juhudi za kumaliza ukatili dhidi ya watoto na ukatili wa kijinsia. @UNFPATanzania @UNICEFTanzania @SwedeninTZ @ 'name': 'unfpa tanzania' 'id': '988178335'} {'screen_name': 'uniceftanzania'
1761, Central Africa Standard Time	,2018-09-08,CDF Tanzania, 'name': 'sweden in tanzania' 'id': '1207005162'} {'screen_name': 'maendeleoyajami'
1762, Central Africa Standard Time	,2018-09-08,CDF Tanzania,RT @crisisresolvin1: Kila binadamu ana haki ya kuishi kwa amani ! Usikae  kimya unapotendewa vitendo vya ukatili wa kijisnia . Karibu @cris…	in	[{'screen_name': 'crisisresolvin1' 'name': 'crisis resolving center' 'id': '1006117766687084544'}]	[]	[]	0	3	0	[]	[]	
